account_id;in_degree;out_degree;total_in;ratio;avg_retention_hours;probabilidade_fraude;predicao_classe;is_fraud_real;role;total_out
acc023275;2;3;6454,5;1,106441852286231;-353,8590277777778;0,005240559;0;0;Honest;7141,54
acc009245;3;2;10092,800000000001;1,6245961233789201;73,30865740743111;0,0032885612;0;0;Honest;16396,74
acc041727;2;0;3860,98;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc021465;4;3;14318,66;0,39031488259733627;336,1299999999289;0,004823359;0;0;Honest;5588,790000000001
acc004044;6;3;28055,4;0,4862338493716542;-91,52217592597333;0,021999959;0;0;Honest;13641,490000000002
acc006451;2;3;1943,08;2,3812175452500917;194,9623148147911;0,0012492667;0;0;Honest;4626,92
acc015338;3;4;15957,3;1,8649521755233183;129,23002314816;0,014762337;0;0;Honest;29759,620000000003
acc011869;1;3;1629,77;16,934899188847577;396,5309259259733;0,0011154547;0;0;Honest;27600,160000000003
acc012536;2;3;1681,27;2,7407213551579748;94,01314814812444;0,0011418484;0;0;Honest;4607,92
acc002690;3;4;17327,88;0,6426829810207706;369,60090277767114;0,029650193;0;0;Honest;11136,34
acc007426;4;4;5204,39;1,6919491199754053;-519,40256944448;0,006831023;0;0;Honest;8805,58
acc031828;3;7;11829,12;1,4959553238488372;-262,15443121699553;0,028173447;0;0;Honest;17695,85
acc032949;2;9;6814,73;14,065552023995046;-384,1462962962489;0,0052349116;0;0;Honest;95853,08
acc040392;2;1;6191,59;0,3399056786614122;-252,395;0,0035374018;0;0;Honest;2104,56
acc024536;1;4;132,93;356,894087558297;1357,3153472221868;0,00313172;0;0;Honest;47445,5
acc007294;2;7;3970,1099999999997;3,602543499944586;312,81315476188445;0,0015086663;0;0;Honest;14302,529999999999
acc032572;6;4;76298,45999999999;0,8792518382085515;111,21678240739556;0,99259865;1;1;Mule;67085,57
acc036109;3;3;3060,7400000000002;1,0495434125622805;442,7239814815289;0,002992032;0;0;Honest;3212,3900000000003
acc043859;4;4;52532,61;0,8459225905732476;45,536944444444444;0,979322;1;1;Mule;44438,53
acc011294;4;5;4482,429999999999;2,006909183391189;-2,3603472221866664;0,007073149;0;0;Honest;8995,85
acc040535;1;2;734,07;3,405732345248474;810,8373611111111;0,0012071852;0;0;Honest;2500,08
acc009378;7;4;25431,96;1,0315901599443535;-173,46039682538665;0,05677174;0;0;Honest;26235,37
acc008545;1;4;824,64;25,703813739162072;207,47687500003556;0,0015001755;0;0;Honest;21196,65
acc010288;5;2;3808,75;0,6888619918293618;548,3533333333334;0,0033863378;0;0;Honest;2623,71
acc019474;1;2;522,34;5,180243131999617;44,15819444444445;0,0010607606;0;0;Honest;2705,9
acc032995;1;2;1096,76;2,4675091404761256;462,25458333333336;0,0013950724;0;0;Honest;2706,29
acc017656;4;2;16876,5;0,4144061775805543;532,8279861111466;0,016355326;0;0;Honest;6993,73
acc017687;2;4;3848,0199999999995;10,46545375165994;390,30361111111114;0,0012766655;0;0;Honest;40271,38
acc014157;0;4;0,0;0,0;9999,0;0,0031904017;0;0;Honest;7372,45
acc042053;5;0;24968,08;0,0;0,0;0,004360407;0;0;Honest;0,0
acc041867;1;4;11920,38;2,2805780683350125;188,31923611107553;0,00850061;0;0;Honest;27185,379999999997
acc009521;4;4;19292,43;0,6933679721175755;606,6191666666666;0,027454905;0;0;Honest;13376,759999999998
acc025428;1;1;9560,38;0,09152869286713199;8,4;0,002824922;0;0;Honest;875,05
acc027502;0;4;0,0;0,0;9999,0;0,0031904017;0;0;Honest;55933,46000000001
acc025737;5;0;7551,16;0,0;0,0;0,0030083891;0;0;Honest;0,0
acc009213;3;2;3567,53;1,1675888707624862;-399,27643518520887;0,002383516;0;0;Honest;4165,42
acc025846;1;0;2473,62;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc010014;4;2;14499,64;0,8311531657660702;287,48520833329775;0,005473073;0;0;Honest;12051,43
acc015191;12;8;150889,86;0,7621658100706165;161,91984953699557;0,99259865;1;1;Mule;115003,1
acc028139;25;1;472253,52;0,0008990933323462929;169,38320000000002;0,99259865;1;1;Boss;424,6
acc026658;1;5;639,04;55,94800093889367;-446,503;0,0023393978;0;0;Honest;35753,57
acc006200;2;3;16053,58;1,8402077043203422;64,91412037034667;0,010675155;0;0;Honest;29541,940000000002
acc007514;2;1;350,07;6,998486060329069;-1679,48875;0,0010410447;0;0;Honest;2450,03
acc032443;2;0;14644,01;0,0;0,0;0,0020571728;0;0;Honest;0,0
acc009060;1;2;8458,13;1,502842232452998;-279,98347222222225;0,0030809406;0;0;Honest;12711,25
acc039443;2;4;6794,6900000000005;5,076353628563439;-108,48993055559112;0,0035200631;0;0;Honest;34492,3
acc038766;3;1;5630,150000000001;0,35529185671455155;-372,06185185187553;0,0034449513;0;0;Honest;2000,35
acc010041;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;2572,2
acc015710;3;3;5496,87;3,092796277160862;-330,77666666666664;0,0023623856;0;0;Honest;17000,73
acc025194;2;6;46975,08;0,9413544497732733;-391,15953703701337;0,95114845;1;1;Mule;44220,21
acc023321;4;2;4286,07;0,34423529192175606;-304,62291666666664;0,0058606663;0;0;Honest;1475,42
acc007896;2;4;2037,53;8,78507415805334;128,19284722225777;0,0016464728;0;0;Honest;17899,94
acc014626;8;8;157217,77000000002;0,8352280511784353;-77,12416666666667;0,99259865;1;1;Mule;131312,7
acc023529;19;1;279000,61;0,003170243851071012;-129,23788011697778;0,99259865;1;1;Boss;884,5
acc025586;1;4;111,77;51,665503667919126;235,22680555555556;0,0020330332;0;0;Honest;5775,17
acc016612;2;3;1743,41;7,467477716212961;-67,15814814812445;0,0010607606;0;0;Honest;13018,95
acc010656;3;2;5245,39;0,4435219430358027;57,95328703708444;0,0027238387;0;0;Honest;2326,45
acc026404;4;1;4582,92;0,49492355327268794;-450,9140277777778;0,00414173;0;0;Honest;2268,2
acc004619;1;2;107,64;40,6743149094287;104,63125;0,0016494555;0;0;Honest;4378,59
acc009882;1;2;2221,89;0,9620234934065439;-127,26916666666666;0,0040047793;0;0;Honest;2137,52
acc028343;2;4;10715,630000000001;0,4302645478944794;-522,5431944444445;0,016276332;0;0;Honest;4610,5599999999995
acc035927;3;1;9332,58;0,801906008942855;552,54370370368;0,0041153724;0;0;Honest;7483,86
acc004377;1;5;5390,85;1,931259576394119;-1020,6843888888889;0,0042830277;0;0;Honest;10411,150000000001
acc027559;2;2;2374,44;0,7165954220977488;863,9465277777778;0,0032802643;0;0;Honest;1701,52
acc038641;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;3343,02
acc019121;3;3;12888,08;0,254773205339193;-482,73638888896005;0,0028798266;0;0;Honest;3283,54
acc017331;2;3;644,1200000000001;15,787837858817317;452,3370370370133;0,0012960254;0;0;Honest;10169,42
acc032396;3;3;14603,349999999999;1,9317800834876357;111,07046296298667;0,0030529625;0;0;Honest;28210,48
acc026985;4;2;7899,9;0,24661040442232887;-631,4076388888889;0,0027528089;0;0;Honest;1948,2
acc038236;6;3;9458,75;0,6311672988848432;-119,95166666666667;0,009532421;0;0;Honest;5970,06
acc007173;1;0;946,97;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc034495;1;2;1855,41;8,237897618867963;-385,77375;0,0011605655;0;0;Honest;15284,759999999998
acc019797;6;5;64581,91;0,807234749292062;192,81050925923557;0,99259865;1;1;Mule;52132,770000000004
acc038619;17;3;400659,21;0,014457872702891998;106,6670152504889;0,99259865;1;1;Boss;5792,68
acc019309;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;3021,62
acc003929;3;4;5742,99;1,4738812467351559;185,15949074076443;0,009222087;0;0;Honest;8464,5
acc025409;1;3;11308,48;1,0892223453352303;-41,02120370368;0,007309287;0;0;Honest;12317,46
acc021386;5;3;15120,099999999999;0,7962435458472195;-292,66479629632;0,008023731;0;0;Honest;12039,29
acc042318;1;2;1255,1;9,108349069005904;-437,88680555555555;0,0010410447;0;0;Honest;11431,98
acc025066;4;3;6660,8099999999995;0,46000642563528216;242,96976851854222;0,0028732833;0;0;Honest;3064,02
acc025076;2;5;2842,17;9,708128971423344;-414,2285833333333;0,0019732907;0;0;Honest;27592,25
acc001992;3;1;8791,55;1,926192848595699;455,76240740736;0,003908761;0;0;Honest;16934,24
acc014762;1;1;653,82;16,0886010124956;-716,3963888888889;0,0010410447;0;0;Honest;10519,21
acc006277;3;4;13451,55;0,9668960328764843;1060,6139583332267;0,007872813;0;0;Honest;13006,26
acc022263;1;0;9526,29;0,0;0,0;0,0029207836;0;0;Honest;0,0
acc003551;1;4;12238,53;4,470507102971433;-433,80833333333334;0,00360016;0;0;Honest;54712,48
acc016322;8;8;221531,6;0,7950471266831853;12,944027777777778;0,99259865;1;1;Mule;176128,07
acc034949;24;3;492185,49;0,007881906313778038;-302,6439351851378;0,99259865;1;1;Boss;3879,36
acc008452;3;5;9654,57;10,517201162557045;-886,8776481481244;0,0023016385;0;0;Honest;101539,16
acc007157;10;4;154478,61;0,8325631080857662;558,9216388888889;0,99259865;1;1;Mule;128613,2
acc028225;19;1;467308,97;0,001291821954716128;-13,834912280675557;0,99259865;1;1;Boss;603,68
acc040707;0;5;0,0;0,0;9999,0;0,0032509647;0;0;Honest;5769,02
acc006225;3;2;18141,93;0,8625516344999489;-228,43379629632;0,057588182;0;0;Honest;15648,36
acc004884;3;4;13577,21;0,9793654371071546;-675,7391435185067;0,008519806;0;0;Honest;13297,060000000001
acc021279;1;2;208,82;7,472393813149452;105,42236111111112;0,0014828474;0;0;Honest;1560,46
acc027402;1;4;2790,47;23,174984232103437;83,28437500003555;0,0016464728;0;0;Honest;64669,33
acc036584;3;0;2903,1499999999996;0,0;0,0;0,0023020545;0;0;Honest;0,0
acc042438;1;5;1704,63;4,820132110005631;-897,419;0,0014814361;0;0;Honest;8216,59
acc003878;3;3;20266,5;2,1499552710358123;-846,3796296296534;0,005510625;0;0;Honest;43572,09
acc011778;4;4;17894,239999999998;0,7558182097601186;-232,1913888888889;0,018608643;0;0;Honest;13524,8
acc001337;2;3;15547,509999999998;3,500680494381098;-403,40949074076445;0,002304042;0;0;Honest;54426,9
acc011372;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;4962,01
acc021180;1;1;2329,29;0,8884128278882067;-405,77555555555557;0,0023090106;0;0;Honest;2069,38
acc044880;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;1400,74
acc005923;4;1;6175,43;0,3308816861632531;-358,4610416667022;0,0036338158;0;0;Honest;2043,34
acc000550;1;4;2104,29;1,797552630328375;-231,71687500003557;0,0030702455;0;0;Honest;3782,59
acc026730;3;2;2456,49;1,3541176470588236;755,3128240740267;0,0031717208;0;0;Honest;3326,3900000000003
acc034957;3;3;4371,639999999999;1,2182516898653828;-401,12361111103996;0,003903086;0;0;Honest;5325,77
acc040688;4;2;8368,85;0,3129123918908907;-152,33277777777778;0,0059738113;0;0;Honest;2618,72
acc029379;1;1;2533,35;0,9024891843243754;1056,401388888889;0,0023358292;0;0;Honest;2286,33
acc005289;3;4;10732,18;2,0931636506621665;321,50078703701337;0,006681363;0;0;Honest;22464,23
acc028086;1;3;1377,66;28,975037563422298;-1018,0104629629155;0,0011580709;0;0;Honest;39918,04
acc035483;3;2;3219,2200000000003;1,0101514958545985;631,846296296249;0,002992032;0;0;Honest;3251,91
acc030280;3;2;17575,79;0,8049824190079541;36,154629629653336;0,046007335;0;0;Honest;14148,21
acc036201;1;3;1809,85;18,27866796326788;952,5218518518756;0,0012071852;0;0;Honest;33081,83
acc037326;5;4;112823,28;0,7966126497463423;-50,29195833329778;0,99259865;1;1;Mule;89876,45999999999
acc035044;18;1;303639,18;0,001896461388926772;223,13182098766222;0,99259865;1;1;Boss;575,84
acc017613;4;2;3194,61;1,0694354884148973;-163,2996527777422;0,0023755503;0;0;Honest;3416,4399999999996
acc003205;1;1;2466,95;0,487109641015663;-86,49583333333334;0,0023864633;0;0;Honest;1201,68
acc030509;1;3;2295,79;2,615057931875599;-873,3798148147911;0,001187367;0;0;Honest;6003,650000000001
acc022029;3;2;5496,35;0,833589866748175;287,4502314815289;0,0036497095;0;0;Honest;4581,71
acc004045;3;4;13472,77;1,5076198082355683;157,88187499996442;0,009436673;0;0;Honest;20311,83
acc018249;1;4;7061,55;1,2818753929726576;200,8645138888533;0,010141306;0;0;Honest;9052,04
acc025111;1;1;6722,92;0,32535219019088407;726,2447222222222;0,0029842474;0;0;Honest;2187,32
acc041928;1;2;1801,57;1,5386549584253821;1179,131111111111;0,0019134771;0;0;Honest;2772,0099999999998
acc030893;2;1;3323,75;0,5943569932847137;-754,4058333333334;0,0045781215;0;0;Honest;1975,5
acc016519;3;2;3648,29;0,1250390592878875;558,2183333334045;0,0024761176;0;0;Honest;456,18
acc040831;3;2;9259,99;0,9016922246220302;-243,5761574074311;0,0036347709;0;0;Honest;8349,67
acc040760;3;4;3755,76;3,418060743868767;-318,2870138887822;0,0023359405;0;0;Honest;12837,45
acc018127;1;1;1730,51;0,7065853038393084;115,66944444444445;0,003363168;0;0;Honest;1222,76
acc021451;0;4;0,0;0,0;9999,0;0,0031904017;0;0;Honest;7543,93
acc004944;3;4;9839,6;5,900377149094323;-431,6043055555556;0,0038241097;0;0;Honest;58057,409999999996
acc014836;3;4;11283,699999999999;1,034720849791425;308,5438657406578;0,012423955;0;0;Honest;11675,49
acc034400;3;1;10533,07;0,584156770859046;-498,7564814814578;0,004397966;0;0;Honest;6152,97
acc025445;3;3;1887,21;2,2645425546571145;5,54018518528;0,0011418484;0;0;Honest;4273,69
acc032650;3;0;2253,88;0,0;0,0;0,003082974;0;0;Honest;0,0
acc024025;2;4;13787,5;1,8062035857090946;-845,6107638889245;0,008272024;0;0;Honest;24903,05
acc032514;2;1;10257,269999999999;0,8161266924564797;78,66666666666667;0,005066275;0;0;Honest;8371,24
acc016643;4;1;22144,79;0,42609958093999495;1040,2043750000355;0,021468222;0;0;Honest;9435,89
acc035061;2;3;1122,42;2,051219229706975;341,1496759259733;0,0012007185;0;0;Honest;2302,35
acc038922;4;4;48304,259999999995;0,9686986264361308;227,96562499996443;0,94033456;1;1;Mule;46792,28
acc044532;1;1;299,7;3,0420072736979082;-517,7102777777778;0,001296197;0;0;Honest;911,72
acc033229;1;0;911,72;0,0;0,0;0,0024297568;0;0;Honest;0,0
acc033035;5;3;11233,519999999999;1,0270840955603449;43,96111111118222;0,0055166804;0;0;Honest;11537,78
acc019330;2;1;5685,79;0,6788174047627422;554,9423611111112;0,0036546565;0;0;Honest;3859,62
acc022416;4;4;8782,09;2,8577880005921137;340,81965277781336;0,003093535;0;0;Honest;25097,38
acc003263;2;5;3753,05;3,6819981561712303;120,95488888888889;0,0016464728;0;0;Honest;13818,759999999998
acc034859;4;5;2850,1;1,8540337039623034;-79,54333333333334;0,0031829118;0;0;Honest;5284,200000000001
acc033939;3;4;2787,6099999999997;1,3408534879215963;-655,1420601852444;0,0024195598;0;0;Honest;3737,79
acc000853;4;1;6105,0599999999995;0,20571918094305228;-352,77194444444444;0,0032437134;0;0;Honest;1255,93
acc026575;6;2;13748,97;0,21882277812608647;340,97180555555553;0,007549299;0;0;Honest;3008,59
acc030777;3;2;5138,49;4,510649022088158;59,077777777777776;0,0012994392;0;0;Honest;23177,97
acc014405;2;1;1938,27;0,3440679365210393;290,5573611111111;0,0026878996;0;0;Honest;666,9
acc018787;4;5;15311,24;1,7379730590252267;112,10879166663112;0,016941473;0;0;Honest;26610,54
acc026457;3;3;2501,79;20,619505955711883;81,25370370367999;0,0010607606;0;0;Honest;51585,88
acc003443;2;3;3138,5899999999997;9,348496144777927;-618,7269444444445;0,0010410447;0;0;Honest;29341,190000000002
acc006509;1;2;1262,32;2,9304619235857503;991,9665277777777;0,001386798;0;0;Honest;3699,21
acc041357;3;6;15833,27;1,9118432819984235;-639,8060185186133;0,015952803;0;0;Honest;30270,75
acc025147;2;2;14056,69;0,8911380338201712;-208,52208333333334;0,0056252405;0;0;Honest;12526,460000000001
acc044505;3;5;6428,8;1,0994025332837647;642,6745740740266;0,008446957;0;0;Honest;7067,85
acc012410;3;3;3029,22;0,8485357665149229;240,33935185194665;0,0022435852;0;0;Honest;2570,41
acc003893;3;7;58229,68;1,0282029665622467;116,86552910051556;0,9689005;1;1;Mule;59871,94
acc033036;3;1;4917,22;1,0470691832596808;9,438611111111111;0,0028682288;0;0;Honest;5148,68
acc032845;3;3;3626,21;4,523950560087363;768,199814814791;0,0013412341;0;0;Honest;16404,84
acc002380;4;1;5425,2300000000005;0,3114922104828542;825,4917361110755;0,0027270839;0;0;Honest;1689,92
acc018910;3;5;4487,02;1,6052867932685981;759,3367407407644;0,0034122958;0;0;Honest;7202,969999999999
acc033762;4;4;16608,59;1,5049937983936035;-285,1141666666667;0,010307536;0;0;Honest;24995,84
acc024389;3;2;749,9000000000001;4,358709711832087;253,46712962965333;0,0011154547;0;0;Honest;3268,6400000000003
acc043799;1;2;1799,44;2,9514018172219285;-4,024305555555555;0,001218614;0;0;Honest;5310,9
acc041054;3;3;7522,570000000001;0,9056919301622581;-320,55564814819553;0,0035806259;0;0;Honest;6813,14
acc023839;1;4;638,42;58,278746299515994;1051,4566666666667;0,0014545663;0;0;Honest;37206,899999999994
acc022768;1;4;10082,26;1,2585479262110615;278,91562499996445;0,01041189;0;0;Honest;12689,02
acc040113;3;1;15306,6;0,04988955751796119;-68,90268518513777;0,001797924;0;0;Honest;763,64
acc004141;2;1;11862,95;0,013036375407149648;216,26791666666668;0,002092253;0;0;Honest;154,65
acc014967;2;3;2416,55;1,547666931505942;-99,60962962965334;0,0014983909;0;0;Honest;3740,0299999999997
acc022860;1;3;1935,98;1,4063089168849012;140,48425925923556;0,0019630287;0;0;Honest;2722,6
acc024986;1;1;740,82;1,6454517230673702;596,9461111111111;0,0020541882;0;0;Honest;1219,0
acc020148;3;5;11882,3;1,1892948425011636;168,05677777770669;0,040812515;0;0;Honest;14131,57
acc024824;3;1;4867,8;0,6273704191412565;-685,2875;0,0072598215;0;0;Honest;3053,92
acc011704;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;7269,450000000001
acc031183;3;2;7349,7300000000005;0,8018229216271596;38,92055555555555;0,004280553;0;0;Honest;5893,1900000000005
acc015891;4;1;10783,84;0,06012787640777644;-16,28625;0,002092253;0;0;Honest;648,41
acc010272;1;4;18,12;210,60121345835628;-579,8529861111467;0,0067311074;0;0;Honest;3818,2
acc032171;3;5;18921,39;1,5349461456340443;-730,9713888889601;0,018788936;0;0;Honest;29043,33
acc027978;1;1;1063,23;1,368928934201121;-315,1322222222222;0,002061723;0;0;Honest;1455,5
acc001096;2;2;12431,41;0,9527696755479262;262,74916666666667;0,006604059;0;0;Honest;11844,28
acc033335;0;2;0,0;0,0;9999,0;0,0023856927;0;0;Honest;4142,86
acc002396;4;4;5878,25;0,8133274132141145;382,64722222222224;0,003553605;0;0;Honest;4780,950000000001
acc035370;1;2;1552,6;6,230392693593369;753,7995833333333;0,0012960254;0;0;Honest;9673,369999999999
acc038060;4;2;23465,52;0,7938704133254182;-53,034513888924444;0,106733344;0;0;Honest;18628,59
acc009786;1;1;7084,12;0,15727125278615725;-1463,8352777777777;0,0030853022;0;0;Honest;1114,13
acc028858;3;6;14381,49;1,239443034453986;-47,74810185187555;0,028930634;0;0;Honest;17825,05
acc038915;3;1;3994,79;0,14357414639030738;625,5488888888889;0,0040653623;0;0;Honest;573,55
acc022136;0;4;0,0;0,0;9999,0;0,0031904017;0;0;Honest;45552,98
acc013974;2;2;8029,46;3,796421183465409;-97,39097222222222;0,0018990816;0;0;Honest;30483,25
acc029841;1;1;1164,89;2,036458065069963;-845,4094444444445;0,0013496078;0;0;Honest;2372,27
acc007962;6;4;20748,63;0,35014005737243503;514,1892361110044;0,021383073;0;0;Honest;7264,93
acc009989;2;2;2471,41;16,49696530739413;274,0286111111111;0,0011154547;0;0;Honest;40770,93
acc035281;5;4;108452,66;0,7763344138968639;-23,140083333333333;0,99259865;1;1;Mule;84195,54
acc027082;23;2;417793,26;0,036818209158802385;467,46938405795555;0,99259865;1;1;Boss;15382,4
acc031358;2;3;2345,5;1,7101397990202556;904,9128240740978;0,0019907865;0;0;Honest;4011,15
acc011732;1;2;1408,99;1,6124130589070265;-947,0463888888889;0,00128821;0;0;Honest;2271,8900000000003
acc035853;0;3;0,0;0,0;9999,0;0,0023856927;0;0;Honest;49001,48
acc033592;9;4;90893,49;0,6796703834707652;-40,59540123456;0,99259865;1;1;Mule;61777,62
acc020604;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;699,59
acc021972;2;5;1646,13;7,694418457725345;150,75472222222223;0,0013167039;0;0;Honest;12666,09
acc022980;3;2;3879,2799999999997;1,8927200595985347;823,4511574074312;0,0022324943;0;0;Honest;7342,41
acc003729;3;2;3717,87;0,7990924935716053;241,36050925923556;0,0025538174;0;0;Honest;2970,93
acc034067;0;1;0,0;0,0;9999,0;0,0023856927;0;0;Honest;28177,49
acc032262;6;7;131306,98;0,8352603315329975;24,07475529095111;0,99259865;1;1;Mule;109675,52
acc026572;24;1;489516,24;0,0013743568267651992;-90,77975694442667;0,99259865;1;1;Boss;672,77
acc017789;4;5;20260,760000000002;1,046093509772827;-335,36184722218667;0,04073643;0;0;Honest;21194,66
acc015758;4;1;9791,44;0,6709435272610287;254,17458333333335;0,005550551;0;0;Honest;6569,51
acc027543;2;1;3561,18;0,05258354651113813;-723,6863888888889;0,0024334234;0;0;Honest;187,26
acc001960;7;6;124402,78;0,8612035148086309;109,55688492060445;0,99259865;1;1;Mule;107136,12
